name, type
NetWise Data > Household incomes greater than $250K,R1
NetWise Data > Richest 10% of the Nation,R1
NetWise Data > Richest 20% of the Nation,R1
NetWise Data > Poorest 20% of the Nation,R1
NetWise Data > Poorest 10% of the Nation,R1
NetWise Data > Consumers that are experiencing an income increase between 5 and 10%,R1
NetWise Data > Consumers that are experiencing an income increase between 10 and 20%,R1
NetWise Data > Consumers that are experiencing an income increase greater than 20%,R1
NetWise Data > Consumers that are experiencing an income decrease between 5 and 10%,R1
NetWise Data > Consumers that are experiencing an income decrease between 10 and 20%,R1
NetWise Data > Consumers that are experiencing an income decrease greater than 20%,R1
NetWise Data > Family household with sufficient income for vacationing,R1
Epsilon > Charitable Donors > High Dollar Non-Religious Donors > Highly Likely,R1
Epsilon > Charitable Donors > High Dollar Non-Religious Donors > Likely,R1
Epsilon > Charitable Donors > High Dollar Non-Religious Donors > Unlikely,R1
Epsilon > Charitable Donors > High Dollar Religious Donors > Highly Likely,R1
Epsilon > Charitable Donors > High Dollar Religious Donors > Likely,R1
Epsilon > Charitable Donors > High Dollar Religious Donors > Unlikely,R1
"Epsilon > Demographics > Household Income (HHI) > $ 0 - $ 14,999",R1
"Epsilon > Demographics > Household Income (HHI) > $15,000 - $19,999",R1
"Epsilon > Demographics > Household Income (HHI) > $20,000 - $29,999",R1
"Epsilon > Demographics > Household Income (HHI) > $30,000 - $39,999",R1
"Epsilon > Demographics > Household Income (HHI) > $40,000 - $49,999",R1
"Epsilon > Demographics > Household Income (HHI) > $50,000 - $74,999",R1
"Epsilon > Demographics > Household Income (HHI) > $75,000 - $99,999",R1
"Epsilon > Demographics > Household Income (HHI) > $100,000 - $124,999",R1
"Epsilon > Demographics > Household Income (HHI) > $125,000 - $149,999",R1
"Epsilon > Demographics > Household Income (HHI) > $150,000 - $174,999",R1
"Epsilon > Demographics > Household Income (HHI) > $175,000 - $199,999",R1
"Epsilon > Demographics > Household Income (HHI) > $200,000 - $249,999",R1
"Epsilon > Demographics > Household Income (HHI) > $250,000 or more",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > Less than $14,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $15,000 - $19,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $20,000 - $24,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $25,000 - $29,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $30,000 - $34,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $35,000 - $39,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $40,000 - $44,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $45,000 - $49,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $50,000 - $54,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $55,000 - $59,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $60,000 - $64,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $65,000 - $69,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $70,000 - $74,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $75,000 - $79,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $80,000 - $84,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $85,000 - $89,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $90,000 - $94,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $95,000 - $99,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $100,000 - $104,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $105,000 - $109,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $110,000 - $114,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $115,000 - $119,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $120,000 - $124,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $125,000 - $129,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $130,000 - $134,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $135,000 - $139,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $140,000 - $144,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $145,000 - $149,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $150,000 - $159,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $160,000 - $169,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $170,000 - $179,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $180,000 - $189,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $190,000 - $199,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $200,000 - $224,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $225,000 - $249,999",R1
"Epsilon > Demographics > Household Income (HHI) - Narrow Band > $250,000 or more",R1
Epsilon > Epsilon Niches > Already Affluent,R1
Epsilon > Epsilon Niches > Big Spender Parents,R1
Epsilon > Epsilon Niches > Chic Society,R1
Epsilon > Epsilon Niches > Doing Well and Donating,R1
Epsilon > Epsilon Niches > Easy Street,R1
Epsilon > Epsilon Niches > Feathering-The-Nest,R1
Epsilon > Epsilon Niches > Go-Go Families,R1
Epsilon > Epsilon Niches > Home Hoppers,R1
Epsilon > Epsilon Niches > Ira Spenders,R1
Epsilon > Epsilon Niches > Just Sailing Along,R1
Epsilon > Epsilon Niches > Kiddie Kastles,R1
Epsilon > Epsilon Niches > Loose Change,R1
Epsilon > Epsilon Niches > Mid-Life Munchkins,R1
Epsilon > Epsilon Niches > Nice & Easy Living,R1
Epsilon > Epsilon Niches > Oodles Of Offspring,R1
"Epsilon > Epsilon Niches > Parks, Parts & Playgrounds",R1
Epsilon > Epsilon Niches > Quiet Homebodies,R1
Epsilon > Epsilon Niches > Resourceful Realists,R1
Epsilon > Epsilon Niches > Still Going Strong,R1
Epsilon > Epsilon Niches > Tireless and On the Move,R1
Epsilon > Epsilon Niches > Undaunted Do-It-Yourselfers,R1
Epsilon > Epsilon Niches > Value-Focused,R1
Epsilon > Epsilon Niches > Working Hard,R1
Epsilon > Epsilon Niches > X-Tra Time On Their Hands,R1
Epsilon > Epsilon Niches > Young-At-Heart,R1
Epsilon > Epsilon Niches > Zone of Contentment,R1
"Epsilon > Financials > First Mortgage Amount > 0 to $100,000",R1
"Epsilon > Financials > First Mortgage Amount > $100,000 to $199,000",R1
"Epsilon > Financials > First Mortgage Amount > $200,000 to $299,000",R1
"Epsilon > Financials > First Mortgage Amount > $300,000 to $399,000",R1
"Epsilon > Financials > First Mortgage Amount > $400,000 to $499,000",R1
"Epsilon > Financials > First Mortgage Amount > $500,000 to $749,000",R1
"Epsilon > Financials > First Mortgage Amount > $750,000+",R1
Epsilon > Financials > Net Worth > Less than $25k,R1
"Epsilon > Financials > Net Worth > $25,000 - $49,999",R1
"Epsilon > Financials > Net Worth > $50,000 - $74,999",R1
"Epsilon > Financials > Net Worth > $75,000 - $99,999",R1
"Epsilon > Financials > Net Worth > $100,000 - $149,999",R1
"Epsilon > Financials > Net Worth > $150,000 - $249,999",R1
"Epsilon > Financials > Net Worth > $250,000 - $499,999",R1
"Epsilon > Financials > Net Worth > $500,000 - $749,999",R1
"Epsilon > Financials > Net Worth > $750,000 - $999,999",R1
"Epsilon > Financials > Net Worth > $1,000,000 or more",R1
Epsilon > Financials > Pays All Bills on Time > Most Likely,R1
Epsilon > Financials > Pays All Bills on Time > More Than Likely,R1
Epsilon > Financials > Pays All Bills on Time > Average,R1
Epsilon > Financials > Pays All Bills on Time > Unlikely,R1
"Epsilon > Financials > Second Mortgage Amount > 0 to $49,999",R1
"Epsilon > Financials > Second Mortgage Amount > $50,000 to $99,999",R1
"Epsilon > Financials > Second Mortgage Amount > $100,000 to $199,999",R1
"Epsilon > Financials > Second Mortgage Amount > $200,000 to $299,999",R1
"Epsilon > Financials > Second Mortgage Amount > $300,000 to $399,999",R1
"Epsilon > Financials > Second Mortgage Amount > $400,000 to $499,999",R1
"Epsilon > Financials > Second Mortgage Amount > $500,000 to $749,999",R1
"Epsilon > Financials > Second Mortgage Amount > $750,000+",R1
"Epsilon > Financials > Total Cash & Investment Resources > < $25,000",R1
"Epsilon > Financials > Total Cash & Investment Resources > $25,000 - $99,999",R1
"Epsilon > Financials > Total Cash & Investment Resources > $100,000 - $499,999",R1
"Epsilon > Financials > Total Cash & Investment Resources > $500,000+",R1
Epsilon > Home & Real Estate > Home Equity Available > Positive Equity,R1
Epsilon > Home & Real Estate > Home Equity Available > Zero or Negative Equity,R1
Epsilon > Home & Real Estate > Home Purchase Price > $0 - $100k,R1
"Epsilon > Home & Real Estate > Home Purchase Price > $101,000 - $200,000",R1
"Epsilon > Home & Real Estate > Home Purchase Price > $201,000 - $300,000",R1
"Epsilon > Home & Real Estate > Home Purchase Price > $301,000 - $400,000",R1
"Epsilon > Home & Real Estate > Home Purchase Price > $401,000 - $500,000",R1
"Epsilon > Home & Real Estate > Home Purchase Price > $501,000 - $1,000,000",R1
"Epsilon > Home & Real Estate > Home Purchase Price > $1,000,000+",R1
"Epsilon > Home & Real Estate > Home Market Value > $101,000 - $200,000",R1
"Epsilon > Home & Real Estate > Home Market Value > $201,000 - $300,000",R1
"Epsilon > Home & Real Estate > Home Market Value > $301,000 - $400,000",R1
"Epsilon > Home & Real Estate > Home Market Value > $401,000 - $500,000",R1
"Epsilon > Home & Real Estate > Home Market Value > $501,000 - $1,000,000",R1
"Epsilon > Home & Real Estate > Home Market Value > < $100,000",R1
"Epsilon > Home & Real Estate > Home Market Value > $1,000,000+",R1
TruSignal > Demographics > Generation > Millennial $60K + Income,R1
GOP DataTrust > DT_18-29 > 0,R1
GOP DataTrust > DT_18-29 > 1,R1
GOP DataTrust > DT_2012_Democratic_General_Voters > 0,R1
GOP DataTrust > DT_2012_Democratic_General_Voters > 1,R1
GOP DataTrust > DT_2012_Democratic_Primary_Voters > 0,R1
GOP DataTrust > DT_2012_Democratic_Primary_Voters > 1,R1
GOP DataTrust > DT_2012_General_Voters > 0,R1
GOP DataTrust > DT_2012_General_Voters > 1,R1
GOP DataTrust > DT_2012_Independent_General_Voters > 0,R1
GOP DataTrust > DT_2012_Independent_General_Voters > 1,R1
GOP DataTrust > DT_2012_Independent_Primary_Voters > 0,R1
GOP DataTrust > DT_2012_Independent_Primary_Voters > 1,R1
GOP DataTrust > DT_2012_Primary_Voters > 0,R1
GOP DataTrust > DT_2012_Primary_Voters > 1,R1
Data Trust > DT_2012_Republican_General_Voters > 0,R1
GOP DataTrust > DT_2012_Republican_General_Voters > 1,R1
GOP DataTrust > DT_2012_Republican_Primary_Voters > 0,R1
GOP DataTrust > DT_2012_Republican_Primary_Voters > 1,R1
GOP DataTrust > DT_2014_Democratic_General_Voters > 0,R1
GOP DataTrust > DT_2014_Democratic_General_Voters > 1,R1
GOP DataTrust > DT_2014_Democratic_Primary_Voters > 0,R1
GOP DataTrust > DT_2014_Democratic_Primary_Voters > 1,R1
GOP DataTrust > DT_2014_General_Voters > 0,R1
GOP DataTrust > DT_2014_General_Voters > 1,R1
GOP DataTrust > DT_2014_Independent_General_Voters > 0,R1
GOP DataTrust > DT_2014_Independent_General_Voters > 1,R1
GOP DataTrust > DT_2014_Independent_Primary_Voters > 0,R1
GOP DataTrust > DT_2014_Independent_Primary_Voters > 1,R1
GOP DataTrust > DT_2014_Primary_Voters > 0,R1
GOP DataTrust > DT_2014_Primary_Voters > 1,R1
GOP DataTrust > DT_2014_Republican_General_Voters > 0,R1
GOP DataTrust > DT_2014_Republican_General_Voters > 1,R1
GOP DataTrust > DT_2014_Republican_Primary_Voters > 0,R1
GOP DataTrust > DT_2014_Republican_Primary_Voters > 1,R1
GOP DataTrust > DT_30-44 > 0,R1
GOP DataTrust > DT_30-44 > 1,R1
GOP DataTrust > DT_45-54 > 0,R1
GOP DataTrust > DT_45-54 > 1,R1
GOP DataTrust > DT_55-64 > 0,R1
GOP DataTrust > DT_55-64 > 1,R1
GOP DataTrust > DT_65+ > 0,R1
GOP DataTrust > DT_65+ > 1,R1
GOP DataTrust > DT_AB_EV_Voters > 1,R1
GOP DataTrust > DT_Absentee_Voters > 0,R1
GOP DataTrust > DT_Absentee_Voters > 1,R1
GOP DataTrust > DT_Democratic_Primary_Voters > 0,R1
GOP DataTrust > DT_Democratic_Primary_Voters > 1,R1
GOP DataTrust > DT_Democratic_Voters > 0,R1
GOP DataTrust > DT_Democratic_Voters > 1,R1
GOP DataTrust > DT_Early_Voters > 0,R1
GOP DataTrust > DT_Early_Voters > 1,R1
GOP DataTrust > DT_Females > 0,R1
GOP DataTrust > DT_Females > 1,R1
GOP DataTrust > DT_High_Propensity_Voters > 0,R1
GOP DataTrust > DT_High_Propensity_Voters > 1,R1
GOP DataTrust > DT_Independent_Voters > 0,R1
GOP DataTrust > DT_Independent_Voters > 1,R1
GOP DataTrust > DT_Likely_2016_General_Voters > 0,R1
GOP DataTrust > DT_Likely_2016_General_Voters > 1,R1
GOP DataTrust > DT_Low_Propensity_Voters > 0,R1
GOP DataTrust > DT_Low_Propensity_Voters > 1,R1
GOP DataTrust > DT_Males > 0,R1
GOP DataTrust > DT_Males > 1,R1
GOP DataTrust > DT_Mid_Propensity_Voters > 0,R1
GOP DataTrust > DT_Mid_Propensity_Voters > 1,R1
GOP DataTrust > DT_Presidential_Only_Voters > 0,R1
GOP DataTrust > DT_Presidential_Only_Voters > 1,R1
GOP DataTrust > DT_Primary_Voters > 0,R1
GOP DataTrust > DT_Primary_Voters > 1,R1
GOP DataTrust > DT_Registered_Voters > 1,R1
GOP DataTrust > DT_Republican_Primary_Voters > 0,R1
GOP DataTrust > DT_Republican_Primary_Voters > 1,R1
GOP DataTrust > DT_Republican_Voters > 0,R1
GOP DataTrust > DT_Republican_Voters > 1,R1
GOP DataTrust > DT_Swing_Democratic_Voters > 0,R1
GOP DataTrust > DT_Swing_Democratic_Voters > 1,R1
GOP DataTrust > DT_Swing_Republican_Voters > 0,R1
GOP DataTrust > DT_Swing_Republican_Voters > 1,R1
GOP DataTrust > DT_Undecided_Voters > 0,R1
GOP DataTrust > DT_Undecided_Voters > 1,R1
GOP DataTrust > DT_Veterans > 0,R1
GOP DataTrust > DT_Veterans > 1,R1
GOP DataTrust > DT_State > AK,R1
GOP DataTrust > DT_State > AL,R1
GOP DataTrust > DT_State > AR,R1
GOP DataTrust > DT_State > AZ,R1
GOP DataTrust > DT_State > CO,R1
GOP DataTrust > DT_State > CT,R1
GOP DataTrust > DT_State > DC,R1
GOP DataTrust > DT_State > DE,R1
GOP DataTrust > DT_State > FL,R1
GOP DataTrust > DT_State > HI,R1
GOP DataTrust > DT_State > IA,R1
GOP DataTrust > DT_State > ID,R1
GOP DataTrust > DT_State > IL,R1
GOP DataTrust > DT_State > KS,R1
GOP DataTrust > DT_State > KY,R1
GOP DataTrust > DT_State > LA,R1
GOP DataTrust > DT_State > MA,R1
GOP DataTrust > DT_State > MD,R1
GOP DataTrust > DT_State > ME,R1
GOP DataTrust > DT_State > MI,R1
GOP DataTrust > DT_State > MN,R1
GOP DataTrust > DT_State > MO,R1
GOP DataTrust > DT_State > MS,R1
GOP DataTrust > DT_State > NC,R1
GOP DataTrust > DT_State > NE,R1
GOP DataTrust > DT_State > NH,R1
GOP DataTrust > DT_State > NJ,R1
GOP DataTrust > DT_State > NM,R1
GOP DataTrust > DT_State > NV,R1
GOP DataTrust > DT_State > NY,R1
GOP DataTrust > DT_State > OH,R1
GOP DataTrust > DT_State > OK,R1
GOP DataTrust > DT_State > OR,R1
GOP DataTrust > DT_State > PA,R1
GOP DataTrust > DT_State > RI,R1
GOP DataTrust > DT_State > SC,R1
GOP DataTrust > DT_State > SD,R1
GOP DataTrust > DT_State > TN,R1
GOP DataTrust > DT_State > TX,R1
GOP DataTrust > DT_State > UT,R1
GOP DataTrust > DT_State > VA,R1
GOP DataTrust > DT_State > VT,R1
GOP DataTrust > DT_State > WA,R1
GOP DataTrust > DT_State > WI,R1
GOP DataTrust > DT_State > WY,R1
GOP DataTrust > DT_Congressional_District > AK-00,R1
GOP DataTrust > DT_Congressional_District > AL-01,R1
GOP DataTrust > DT_Congressional_District > AL-02,R1
GOP DataTrust > DT_Congressional_District > AL-03,R1
GOP DataTrust > DT_Congressional_District > AL-04,R1
GOP DataTrust > DT_Congressional_District > AL-05,R1
GOP DataTrust > DT_Congressional_District > AL-06,R1
GOP DataTrust > DT_Congressional_District > AL-07,R1
GOP DataTrust > DT_Congressional_District > AR-01,R1
GOP DataTrust > DT_Congressional_District > AR-02,R1
GOP DataTrust > DT_Congressional_District > AR-03,R1
GOP DataTrust > DT_Congressional_District > AR-04,R1
GOP DataTrust > DT_Congressional_District > AZ-01,R1
GOP DataTrust > DT_Congressional_District > AZ-02,R1
GOP DataTrust > DT_Congressional_District > AZ-03,R1
GOP DataTrust > DT_Congressional_District > AZ-04,R1
GOP DataTrust > DT_Congressional_District > AZ-05,R1
GOP DataTrust > DT_Congressional_District > AZ-06,R1
GOP DataTrust > DT_Congressional_District > AZ-07,R1
GOP DataTrust > DT_Congressional_District > AZ-08,R1
GOP DataTrust > DT_Congressional_District > AZ-09,R1
GOP DataTrust > DT_Congressional_District > CO-01,R1
GOP DataTrust > DT_Congressional_District > CO-02,R1
GOP DataTrust > DT_Congressional_District > CO-03,R1
GOP DataTrust > DT_Congressional_District > CO-04,R1
GOP DataTrust > DT_Congressional_District > CO-05,R1
GOP DataTrust > DT_Congressional_District > CO-06,R1
GOP DataTrust > DT_Congressional_District > CO-07,R1
GOP DataTrust > DT_Congressional_District > CT-01,R1
GOP DataTrust > DT_Congressional_District > CT-02,R1
GOP DataTrust > DT_Congressional_District > CT-03,R1
GOP DataTrust > DT_Congressional_District > CT-04,R1
GOP DataTrust > DT_Congressional_District > CT-05,R1
GOP DataTrust > DT_Congressional_District > DC-00,R1
GOP DataTrust > DT_Congressional_District > DE-00,R1
GOP DataTrust > DT_Congressional_District > FL-01,R1
GOP DataTrust > DT_Congressional_District > FL-02,R1
GOP DataTrust > DT_Congressional_District > FL-03,R1
GOP DataTrust > DT_Congressional_District > FL-04,R1
GOP DataTrust > DT_Congressional_District > FL-05,R1
GOP DataTrust > DT_Congressional_District > FL-06,R1
GOP DataTrust > DT_Congressional_District > FL-07,R1
GOP DataTrust > DT_Congressional_District > FL-08,R1
GOP DataTrust > DT_Congressional_District > FL-09,R1
GOP DataTrust > DT_Congressional_District > FL-10,R1
GOP DataTrust > DT_Congressional_District > FL-11,R1
GOP DataTrust > DT_Congressional_District > FL-12,R1
GOP DataTrust > DT_Congressional_District > FL-13,R1
GOP DataTrust > DT_Congressional_District > FL-14,R1
GOP DataTrust > DT_Congressional_District > FL-15,R1
GOP DataTrust > DT_Congressional_District > FL-16,R1
GOP DataTrust > DT_Congressional_District > FL-17,R1
GOP DataTrust > DT_Congressional_District > FL-18,R1
GOP DataTrust > DT_Congressional_District > FL-19,R1
GOP DataTrust > DT_Congressional_District > FL-20,R1
GOP DataTrust > DT_Congressional_District > FL-21,R1
GOP DataTrust > DT_Congressional_District > FL-22,R1
GOP DataTrust > DT_Congressional_District > FL-23,R1
GOP DataTrust > DT_Congressional_District > FL-24,R1
GOP DataTrust > DT_Congressional_District > FL-25,R1
GOP DataTrust > DT_Congressional_District > FL-26,R1
GOP DataTrust > DT_Congressional_District > FL-27,R1
GOP DataTrust > DT_Congressional_District > HI-01,R1
GOP DataTrust > DT_Congressional_District > HI-02,R1
GOP DataTrust > DT_Congressional_District > IA-01,R1
GOP DataTrust > DT_Congressional_District > IA-02,R1
GOP DataTrust > DT_Congressional_District > IA-03,R1
GOP DataTrust > DT_Congressional_District > IA-04,R1
GOP DataTrust > DT_Congressional_District > ID-01,R1
GOP DataTrust > DT_Congressional_District > ID-02,R1
GOP DataTrust > DT_Congressional_District > IL-01,R1
GOP DataTrust > DT_Congressional_District > IL-02,R1
GOP DataTrust > DT_Congressional_District > IL-03,R1
GOP DataTrust > DT_Congressional_District > IL-04,R1
GOP DataTrust > DT_Congressional_District > IL-05,R1
GOP DataTrust > DT_Congressional_District > IL-06,R1
GOP DataTrust > DT_Congressional_District > IL-07,R1
GOP DataTrust > DT_Congressional_District > IL-08,R1
GOP DataTrust > DT_Congressional_District > IL-09,R1
GOP DataTrust > DT_Congressional_District > IL-10,R1
GOP DataTrust > DT_Congressional_District > IL-11,R1
GOP DataTrust > DT_Congressional_District > IL-12,R1
GOP DataTrust > DT_Congressional_District > IL-13,R1
GOP DataTrust > DT_Congressional_District > IL-14,R1
GOP DataTrust > DT_Congressional_District > IL-15,R1
GOP DataTrust > DT_Congressional_District > IL-16,R1
GOP DataTrust > DT_Congressional_District > IL-17,R1
GOP DataTrust > DT_Congressional_District > IL-18,R1
GOP DataTrust > DT_Congressional_District > KS-01,R1
GOP DataTrust > DT_Congressional_District > KS-02,R1
GOP DataTrust > DT_Congressional_District > KS-03,R1
GOP DataTrust > DT_Congressional_District > KS-04,R1
GOP DataTrust > DT_Congressional_District > KY-01,R1
GOP DataTrust > DT_Congressional_District > KY-02,R1
GOP DataTrust > DT_Congressional_District > KY-03,R1
GOP DataTrust > DT_Congressional_District > KY-04,R1
GOP DataTrust > DT_Congressional_District > KY-05,R1
GOP DataTrust > DT_Congressional_District > KY-06,R1
GOP DataTrust > DT_Congressional_District > LA-01,R1
GOP DataTrust > DT_Congressional_District > LA-02,R1
GOP DataTrust > DT_Congressional_District > LA-03,R1
GOP DataTrust > DT_Congressional_District > LA-04,R1
GOP DataTrust > DT_Congressional_District > LA-05,R1
GOP DataTrust > DT_Congressional_District > LA-06,R1
GOP DataTrust > DT_Congressional_District > MA-01,R1
GOP DataTrust > DT_Congressional_District > MA-02,R1
GOP DataTrust > DT_Congressional_District > MA-03,R1
GOP DataTrust > DT_Congressional_District > MA-04,R1
GOP DataTrust > DT_Congressional_District > MA-05,R1
GOP DataTrust > DT_Congressional_District > MA-06,R1
GOP DataTrust > DT_Congressional_District > MA-07,R1
GOP DataTrust > DT_Congressional_District > MA-08,R1
GOP DataTrust > DT_Congressional_District > MA-09,R1
GOP DataTrust > DT_Congressional_District > MD-01,R1
GOP DataTrust > DT_Congressional_District > MD-02,R1
GOP DataTrust > DT_Congressional_District > MD-03,R1
GOP DataTrust > DT_Congressional_District > MD-04,R1
GOP DataTrust > DT_Congressional_District > MD-05,R1
GOP DataTrust > DT_Congressional_District > MD-06,R1
GOP DataTrust > DT_Congressional_District > MD-07,R1
GOP DataTrust > DT_Congressional_District > MD-08,R1
GOP DataTrust > DT_Congressional_District > ME-01,R1
GOP DataTrust > DT_Congressional_District > ME-02,R1
GOP DataTrust > DT_Congressional_District > MI-01,R1
GOP DataTrust > DT_Congressional_District > MI-02,R1
GOP DataTrust > DT_Congressional_District > MI-03,R1
GOP DataTrust > DT_Congressional_District > MI-04,R1
GOP DataTrust > DT_Congressional_District > MI-05,R1
GOP DataTrust > DT_Congressional_District > MI-06,R1
GOP DataTrust > DT_Congressional_District > MI-07,R1
GOP DataTrust > DT_Congressional_District > MI-08,R1
GOP DataTrust > DT_Congressional_District > MI-09,R1
GOP DataTrust > DT_Congressional_District > MI-10,R1
GOP DataTrust > DT_Congressional_District > MI-11,R1
GOP DataTrust > DT_Congressional_District > MI-12,R1
GOP DataTrust > DT_Congressional_District > MI-13,R1
GOP DataTrust > DT_Congressional_District > MI-14,R1
GOP DataTrust > DT_Congressional_District > MN-01,R1
GOP DataTrust > DT_Congressional_District > MN-02,R1
GOP DataTrust > DT_Congressional_District > MN-03,R1
GOP DataTrust > DT_Congressional_District > MN-04,R1
GOP DataTrust > DT_Congressional_District > MN-05,R1
GOP DataTrust > DT_Congressional_District > MN-06,R1
GOP DataTrust > DT_Congressional_District > MN-07,R1
GOP DataTrust > DT_Congressional_District > MN-08,R1
GOP DataTrust > DT_Congressional_District > MO-01,R1
GOP DataTrust > DT_Congressional_District > MO-02,R1
GOP DataTrust > DT_Congressional_District > MO-03,R1
GOP DataTrust > DT_Congressional_District > MO-04,R1
GOP DataTrust > DT_Congressional_District > MO-05,R1
GOP DataTrust > DT_Congressional_District > MO-06,R1
GOP DataTrust > DT_Congressional_District > MO-07,R1
GOP DataTrust > DT_Congressional_District > MO-08,R1
GOP DataTrust > DT_Congressional_District > MS-01,R1
GOP DataTrust > DT_Congressional_District > MS-02,R1
GOP DataTrust > DT_Congressional_District > MS-03,R1
GOP DataTrust > DT_Congressional_District > MS-04,R1
GOP DataTrust > DT_Congressional_District > NC-01,R1
GOP DataTrust > DT_Congressional_District > NC-02,R1
GOP DataTrust > DT_Congressional_District > NC-03,R1
GOP DataTrust > DT_Congressional_District > NC-04,R1
GOP DataTrust > DT_Congressional_District > NC-05,R1
GOP DataTrust > DT_Congressional_District > NC-06,R1
GOP DataTrust > DT_Congressional_District > NC-07,R1
GOP DataTrust > DT_Congressional_District > NC-08,R1
GOP DataTrust > DT_Congressional_District > NC-09,R1
GOP DataTrust > DT_Congressional_District > NC-10,R1
GOP DataTrust > DT_Congressional_District > NC-11,R1
GOP DataTrust > DT_Congressional_District > NC-12,R1
GOP DataTrust > DT_Congressional_District > NC-13,R1
GOP DataTrust > DT_Congressional_District > NE-01,R1
GOP DataTrust > DT_Congressional_District > NE-02,R1
GOP DataTrust > DT_Congressional_District > NE-03,R1
GOP DataTrust > DT_Congressional_District > NH-01,R1
GOP DataTrust > DT_Congressional_District > NH-02,R1
GOP DataTrust > DT_Congressional_District > NJ-01,R1
GOP DataTrust > DT_Congressional_District > NJ-02,R1
GOP DataTrust > DT_Congressional_District > NJ-03,R1
GOP DataTrust > DT_Congressional_District > NJ-04,R1
GOP DataTrust > DT_Congressional_District > NJ-05,R1
GOP DataTrust > DT_Congressional_District > NJ-06,R1
GOP DataTrust > DT_Congressional_District > NJ-07,R1
GOP DataTrust > DT_Congressional_District > NJ-08,R1
GOP DataTrust > DT_Congressional_District > NJ-09,R1
GOP DataTrust > DT_Congressional_District > NJ-10,R1
GOP DataTrust > DT_Congressional_District > NJ-11,R1
GOP DataTrust > DT_Congressional_District > NJ-12,R1
GOP DataTrust > DT_Congressional_District > NM-01,R1
GOP DataTrust > DT_Congressional_District > NM-02,R1
GOP DataTrust > DT_Congressional_District > NM-03,R1
GOP DataTrust > DT_Congressional_District > NV-01,R1
GOP DataTrust > DT_Congressional_District > NV-02,R1
GOP DataTrust > DT_Congressional_District > NV-03,R1
GOP DataTrust > DT_Congressional_District > NV-04,R1
GOP DataTrust > DT_Congressional_District > NY-01,R1
GOP DataTrust > DT_Congressional_District > NY-02,R1
GOP DataTrust > DT_Congressional_District > NY-03,R1
GOP DataTrust > DT_Congressional_District > NY-04,R1
GOP DataTrust > DT_Congressional_District > NY-05,R1
GOP DataTrust > DT_Congressional_District > NY-06,R1
GOP DataTrust > DT_Congressional_District > NY-07,R1
GOP DataTrust > DT_Congressional_District > NY-08,R1
GOP DataTrust > DT_Congressional_District > NY-09,R1
GOP DataTrust > DT_Congressional_District > NY-10,R1
GOP DataTrust > DT_Congressional_District > NY-11,R1
GOP DataTrust > DT_Congressional_District > NY-12,R1
GOP DataTrust > DT_Congressional_District > NY-13,R1
GOP DataTrust > DT_Congressional_District > NY-14,R1
GOP DataTrust > DT_Congressional_District > NY-15,R1
GOP DataTrust > DT_Congressional_District > NY-16,R1
GOP DataTrust > DT_Congressional_District > NY-17,R1
GOP DataTrust > DT_Congressional_District > NY-18,R1
GOP DataTrust > DT_Congressional_District > NY-19,R1
